id,name
6300200-034,景聯里
6300200-035,景勤里
6300200-036,雙和里
6300200-037,嘉興里
6300200-038,黎順里
6300200-039,黎平里
6300200-040,黎忠里
6300200-041,黎安里
6300300-001,德安里
6300300-002,仁慈里
6300300-003,和安里
6300300-004,民炤里
6300300-005,仁愛里
6300300-006,義村里
6300300-007,民輝里
6300300-008,昌隆里
6300300-009,誠安里
6300300-010,光武里
6300300-011,龍坡里
6300300-012,龍泉里
6300300-013,古風里
6300300-014,古莊里
6300300-015,龍安里
6300300-016,錦安里
6300300-017,福住里
6300300-018,永康里
6300300-019,光明里
6300300-020,錦泰里
6300300-021,錦華里
6300300-022,龍圖里
6300300-023,新龍里
6300300-026,龍陣里
6300300-027,龍雲里
6300300-028,龍生里
6300300-029,住安里
6300300-030,義安里
6300300-031,通化里
6300300-032,通安里
6300300-033,臨江里
6300300-034,法治里
6300300-035,全安里
6300300-036,群賢里
6300300-037,群英里
6300300-038,虎嘯里
6300300-039,臥龍里
6300300-040,龍淵里
6300300-041,龍門里
6300300-043,大學里
6300300-044,芳和里
6300300-046,黎元里
6300300-047,黎孝里
6300300-048,黎和里
6300300-049,建安里
6300300-050,建倫里
6300300-051,敦安里
6300300-052,正聲里
6300300-053,敦煌里
6300300-054,華聲里
6300300-055,車層里
6300300-056,光信里
6300300-057,學府里
6300400-001,正守里
6300400-002,正義里
6300400-003,正得里
6300400-004,民安里
6300400-005,康樂里
6300400-006,中山里
6300400-007,聚盛里
6300400-008,集英里
6300400-009,聚葉里
6300400-010,恆安里
6300400-011,晴光里
6300400-012,圓山里
6300400-013,劍潭里
6300400-014,大直里
6300400-015,成功里
6300400-016,永安里
6300400-017,大佳里
6300400-018,新喜里
6300400-019,新庄里
6300400-020,新福里
6300400-021,松江里
6300400-022,新生里
6300400-023,中庄里
6300400-024,行政里
6300400-025,行仁里
6300400-026,行孝里
6300400-027,下埤里
6300400-028,江寧里
6300400-029,江山里
6300400-030,中吉里
6300400-031,中原里
6300400-032,興亞里
6300400-033,中央里
6300400-034,朱馥里
6300400-035,龍洲里
6300400-036,朱園里
6300400-037,埤頭里
6300400-038,朱崙里
6300400-039,力行里
6300400-040,復華里
6300400-041,金泰里
6300400-042,北安里
6300500-001,水源里
6300500-002,富水里
6300500-003,文盛里
6300500-004,林興里
6300500-005,河堤里
6300500-006,頂東里
6300500-007,網溪里
6300500-008,板溪里
6300500-009,螢圃里
6300500-010,螢雪里
6300500-011,永功里
6300500-012,永昌里
6300500-013,龍興里
6300500-014,忠勤里
6300500-015,廈安里
6300500-016,愛國里
6300500-017,南門里
6300500-018,龍光里
6300500-019,南福里
6300500-020,龍福里
6300500-021,新營里
6300500-022,建國里
6300500-023,光復里
6300500-024,黎明里
6300500-025,梅花里
6300500-026,幸福里
6300500-027,幸市里
6300500-028,東門里
6300500-029,文北里
6300500-030,文祥里
6300500-031,三愛里
6300600-001,玉泉里
6300600-002,建明里
6300600-003,建功里
6300600-004,建泰里
6300600-005,永樂里
6300600-006,朝陽里
6300600-007,星明里
6300600-008,光能里
6300600-009,大有里
6300600-010,延平里
6300600-011,雙連里
6300600-012,南芳里
6300600-013,民權里
6300600-014,景星里
6300600-015,隆和里
6300600-016,蓬萊里
6300600-017,國順里
6300600-018,國慶里
6300600-019,揚雅里
6300600-020,斯文里
6300600-021,鄰江里
6300600-022,至聖里
6300600-024,老師里
6300600-025,重慶里
6300600-026,保安里
6300700-001,福星里
6300700-002,萬壽里
6300700-003,西門里
6300700-004,新起里
6300700-005,菜園里
6300700-006,青山里
6300700-007,富民里
6300700-008,福音里
6300700-009,仁德里
6300700-010,富福里
6300700-011,頂碩里
6300700-012,雙園里
6300700-013,新忠里
6300700-014,新和里
6300700-015,糖廍里
6300700-016,和平里
6300700-017,綠堤里
6300700-018,華江里
6300700-019,柳鄉里
6300700-020,日善里
6300700-021,新安里
6300700-022,忠德里
6300700-023,孝德里
6300700-024,和德里
6300700-025,錦德里
6300700-026,全德里
6300700-027,保德里
6300700-028,銘德里
6300700-029,榮德里
6300700-030,壽德里
6300700-031,興德里
6300700-032,華中里
6300700-033,日祥里
6300700-034,忠貞里
6300700-035,凌霄里
6300700-036,騰雲里
6300800-001,景行里
6300800-002,景東里
6300800-003,景美里
6300800-004,景慶里
6300800-005,景仁里
6300800-006,景華里
6300800-007,萬有里
6300800-008,萬祥里
6300800-009,萬隆里
6300800-010,萬年里
6300800-011,萬和里
6300800-012,萬盛里
6300800-013,興豐里
6300800-014,興光里
6300800-015,興家里
6300800-016,興得里
6300800-017,興業里
6300800-018,興安里
6300800-019,興福里
6300800-020,興旺里
6300800-021,興泰里
6300800-022,興昌里
6300800-023,試院里
6300800-024,華興里
6300800-025,明義里
6300800-026,明興里
6300800-027,木柵里
6300800-028,木新里
6300800-029,順興里
6300800-030,樟林里
6300800-031,樟新里
6300800-032,樟腳里
6300800-033,萬芳里
6300800-034,博嘉里
6300800-035,萬興里
6300800-036,指南里
6300800-037,老泉里
6300800-038,忠順里
6300800-039,萬美里
6300800-040,政大里
6300800-041,樟文里
6300800-042,興邦里
6300800-043,樟樹里
6300900-001,南港里
6300900-002,中南里
6300900-003,新富里
6300900-004,三重里
6300900-005,東新里
6300900-006,新光里
6300900-007,東明里
6300900-008,西新里
6300900-009,玉成里
6300900-010,合成里
6300900-011,成福里
6300900-012,萬福里
6300900-013,鴻福里
6300900-014,百福里
6300900-015,聯成里
6300900-016,舊莊里
6300900-017,中研里
6300900-018,九如里
6300900-019,仁福里
6300900-020,重陽里
6301000-001,西湖里
6301000-002,西康里
6301000-003,西安里
6301000-005,港墘里
6301000-006,港都里
6301000-007,港富里
6301000-008,港華里
6301000-009,內湖里
6301000-010,湖濱里
6301000-011,紫星里
6301000-012,大湖里
6301000-013,金龍里
6301000-014,金瑞里
6301000-015,碧山里
6301000-016,紫雲里
6301000-017,清白里
6301000-018,葫洲里
6301000-019,紫陽里
6301000-020,瑞陽里
6301000-021,瑞光里
6301000-022,五分里
6301000-023,東湖里
6301000-024,樂康里
6301000-025,內溝里
6301000-026,週美里
6301000-027,行善里
6301000-028,石潭里
6301000-029,湖興里
6301000-030,湖元里
6301000-031,安湖里
6301000-032,秀湖里
6301000-033,安泰里
6301000-034,金湖里
6301000-035,康寧里
6301000-036,明湖里
6301000-037,蘆洲里
6301000-038,麗山里
6301000-039,寶湖里
6301000-040,南湖里
6301100-001,仁勇里
6301100-002,義信里
6301100-003,福林里
6301100-004,福德里
6301100-005,福志里
6301100-006,舊佳里
6301100-007,福佳里
6301100-008,後港里
6301100-009,福中里
6301100-010,前港里
6301100-011,百齡里
6301100-012,承德里
6301100-013,福華里
6301100-014,明勝里
6301100-015,福順里
6301100-016,富光里
6301100-017,葫蘆里
6301100-018,葫東里
6301100-019,社子里
6301100-020,社新里
6301100-021,社園里
6301100-022,永倫里
6301100-023,福安里
6301100-024,富洲里
6301100-025,岩山里
6301100-026,名山里
6301100-027,德行里
6301100-028,德華里
6301100-029,聖山里
6301100-030,忠誠里
6301100-031,芝山里
6301100-032,東山里
6301100-033,三玉里
6301100-034,蘭雅里
6301100-035,蘭興里
6301100-036,天福里
6301100-037,天祿里
6301100-038,天壽里
6301100-039,天和里
6301100-040,天山里
6301100-041,天玉里
6301100-042,天母里
6301100-043,永福里
6301100-044,公館里
6301100-045,新安里
6301100-046,陽明里
6301100-047,菁山里
6301100-048,平等里
6301100-049,溪山里
6301100-050,翠山里
6301100-051,臨溪里
6301200-001,建民里
6301200-002,文林里
6301200-003,石牌里
6301200-004,福興里
6301200-005,榮光里
6301200-006,榮華里
6301200-007,裕民里
6301200-008,振華里
6301200-009,永和里
6301200-010,永欣里
6301200-011,永明里
6301200-012,東華里
6301200-013,吉利里
6301200-014,吉慶里
6301200-015,尊賢里
6301200-016,立賢里
6301200-017,立農里
6301200-018,八仙里
6301200-019,洲美里
6301200-020,奇岩里
6301200-021,清江里
6301200-022,中央里
6301200-023,長安里
6301200-024,大同里
6301200-025,溫泉里
6301200-026,林泉里
6301200-027,中心里
6301200-028,中庸里
6301200-029,開明里
6301200-030,中和里
6301200-031,智仁里
6301200-032,秀山里
6301200-033,文化里
6301200-034,豐年里
6301200-035,稻香里
6301200-036,桃源里
6301200-037,一德里
6301200-038,關渡里
6301200-039,泉源里
6301200-040,湖山里
6301200-041,大屯里
6301200-042,湖田里
6400100-001,藍橋里
6400100-002,慈愛里
6400100-003,博愛里
6400100-004,壽星里
6400100-005,中山里
6400100-006,教仁里
6400100-007,新樂里
6400100-008,中原里
6400100-009,光明里
6400100-010,育仁里
6400100-011,河濱里
6400100-012,沙地里
6400100-013,南端里
6400100-014,港都里
6400100-015,江西里
6400100-016,新豐里
6400100-017,府北里
6400100-018,陸橋里
6400100-019,瀨南里
6400100-020,新化里
6400100-021,江南里
6400200-001,鼓峰里
6400200-002,雄峰里
6400200-003,前峰里
6400200-004,光榮里
6400200-005,民族里
6400200-006,內惟里
6400200-007,建國里
6400200-008,忠正里
6400200-009,自強里
6400200-010,龍井里
6400200-011,正德里
6400200-012,平和里
6400200-013,民強里
6400200-014,厚生里
6400200-015,龍子里
6400200-016,龍水里
6400200-017,明誠里
6400200-018,華豐里
6400200-019,裕興里
6400200-020,裕豐里
6400200-021,鼓岩里
6400200-022,樹德里
6400200-023,寶樹里
6400200-024,興宗里
6400200-025,光化里
6400200-026,山下里
6400200-027,河邊里
6400200-028,綠川里
6400200-029,登山里
6400200-030,峰南里
6400200-031,麗興里
6400200-032,新民里
6400200-033,延平里
6400200-034,維生里
6400200-035,惠安里
6400200-036,壽山里
6400200-037,哨船頭里
6400200-038,桃源里
6400200-S01,高雄港
6400300-001,進學里
6400300-002,尾西里
6400300-003,頂北里
6400300-004,中北里
6400300-005,中南里
6400300-006,廟東里
6400300-007,廟北里
6400300-008,尾南里
6400300-009,尾北里
6400300-011,屏山里
6400300-012,祥和里
6400300-013,永清里
6400300-015,莒光里
6400300-016,光輝里
6400300-017,合群里
6400300-019,明建里
6400300-021,頂西里
6400300-022,聖后里
6400300-023,聖西里
6400300-024,聖南里
6400300-025,城南里
6400300-026,路東里
6400300-027,廍北里
6400300-028,廍南里
6400300-029,埤西里
6400300-030,埤北里
6400300-031,埤東里
6400300-032,海勝里
6400300-034,崇實里
6400300-035,自助里
6400300-036,果貿里
6400300-037,果惠里
6400300-038,果峰里
6400300-039,新下里
6400300-040,新上里
6400300-041,新中里
6400300-042,新光里
6400300-043,菜公里
6400300-044,福山里
6400400-001,清豐里
6400400-002,東寧里
6400400-003,五常里
6400400-004,享平里
6400400-005,中陽里
6400400-006,惠楠里
6400400-007,惠民里
6400400-008,惠豐里
6400400-009,錦屏里
6400400-010,玉屏里
6400400-011,金田里
6400400-012,稔田里
6400400-013,瑞屏里
6400400-014,翠屏里
6400400-015,宏南里
6400400-016,宏毅里
6400400-017,宏榮里
6400400-018,廣昌里
6400400-019,久昌里
6400400-020,大昌里
6400400-021,福昌里
6400400-022,盛昌里
6400400-023,泰昌里
6400400-024,興昌里
6400400-025,建昌里
6400400-026,宏昌里
6400400-027,和昌里
6400400-028,慶昌里
6400400-029,隆昌里
6400400-030,秀昌里
6400400-031,裕昌里
6400400-032,國昌里
6400400-033,加昌里
6400400-034,仁昌里
6400400-035,藍田里
6400400-036,中興里
6400400-037,中和里
6400500-001,鼎金里
6400500-002,鼎盛里
6400500-003,鼎強里
6400500-004,鼎力里
6400500-005,鼎西里
6400500-006,鼎中里
6400500-007,鼎泰里
6400500-008,本館里
6400500-009,本和里
6400500-010,本文里
6400500-011,本武里
6400500-012,本元里
6400500-013,本安里
6400500-014,本上里
6400500-015,本揚里
6400500-016,寶獅里
6400500-017,寶德里
6400500-018,寶泰里
6400500-019,寶興里
6400500-020,寶中里
6400500-021,寶華里
6400500-022,寶國里
6400500-023,寶民里
6400500-024,寶慶里
6400500-025,寶業里
6400500-026,寶盛里
6400500-027,寶安里
6400500-028,寶龍里
6400500-029,寶珠里
6400500-030,寶玉里
6400500-031,灣子里
6400500-032,灣愛里
6400500-033,灣中里
6400500-034,灣華里
6400500-035,灣勝里
6400500-036,灣利里
6400500-037,灣復里
6400500-038,正興里
6400500-039,正順里
6400500-040,灣興里
6400500-041,灣成里
6400500-042,安康里
6400500-043,安寧里
6400500-044,安吉里
6400500-045,安發里
6400500-046,安東里
6400500-047,安和里
6400500-048,達德里
6400500-049,達明里
6400500-050,達仁里
6400500-051,達勇里
6400500-052,同德里
6400500-053,德智里
6400500-054,德仁里
6400500-055,安生里
6400500-056,德東里
6400500-057,德行里
6400500-058,精華里
6400500-059,民享里
6400500-060,安宜里
6400500-061,安泰里
6400500-062,安邦里
6400500-063,十全里
6400500-064,十美里
6400500-065,德北里
6400500-066,立誠里
6400500-067,立業里
6400500-068,港東里
6400500-069,港新里
6400500-070,港西里
6400500-072,博愛里
6400500-073,博惠里
6400500-074,長明里
6400500-075,建東里
6400500-076,興德里
6400500-077,鳳南里
6400500-078,鳳北里
6400500-079,德西里
6400500-081,豐裕里
6400500-082,川東里
6400500-083,裕民里
6400500-084,力行里
6400500-085,千歲里
6400500-086,立德里
6400500-087,千北里
6400500-088,千秋里
6400600-001,浩然里
6400600-002,振成里
6400600-003,德生里
6400600-004,振華里
6400600-005,正氣里
6400600-006,德政里
6400600-007,仁聲里
6400600-008,德望里
6400600-009,華聲里
6400600-010,蕉園里
6400600-011,永寧里
6400600-012,玉衡里
6400600-013,順昌里
6400600-014,文昌里
6400600-015,光耀里
6400600-016,興昌里
6400600-017,開平里
6400600-018,成功里
6400600-019,新江里
6400600-020,黎明里
6400600-021,愛平里
6400600-022,南港里
6400600-023,中東里
6400600-024,明莊里
6400600-025,大明里
6400600-026,秋山里
6400600-027,長驛里
6400600-028,建興里
6400600-029,建華里
6400600-030,漢民里
6400600-031,榮治里
6400600-032,東坡里
6400700-001,三川里
6400700-002,草江里
6400700-003,長城里
6400700-004,北金里
6400700-005,東金里
6400700-006,新生里
6400700-007,後金里
6400700-008,長興里
6400700-009,青山里
6400700-010,民生里
6400700-011,復元里
6400700-012,林投里
6400700-013,國民里
6400700-014,社東里
6400700-015,社西里
6400700-016,博孝里
6400700-017,長生里
6400700-018,榮復里
6400700-019,文西里
6400700-020,文東里
6400800-001,博仁里
6400800-002,苓洲里
6400800-003,苓昇里
6400800-004,苓中里
6400800-005,苓雅里
6400800-006,苓東里
6400800-007,城北里
6400800-008,城西里
6400800-009,城東里
6400800-010,意誠里
6400800-011,鼓中里
6400800-012,田西里
6400800-013,人和里
6400800-014,仁政里
6400800-015,廣澤里
6400800-016,美田里
6400800-017,華堂里
6400800-018,日中里
6400800-019,普照里
6400800-020,和煦里
6400800-021,晴朗里
6400800-022,普天里
6400800-023,林富里
6400800-024,林圍里
6400800-025,林安里
6400800-026,光華里
6400800-027,林興里
6400800-028,林華里
6400800-029,林西里
6400800-030,林中里
6400800-031,林泉里
6400800-032,林南里
6400800-033,中正里
6400800-034,尚義里
6400800-035,同慶里
6400800-036,凱旋里
6400800-037,安祥里
6400800-038,奏捷里
6400800-039,福壽里
6400800-040,福南里
6400800-041,五權里
6400800-042,民主里
6400800-043,林德里
6400800-044,林貴里
6400800-045,林榮里
6400800-046,英明里
6400800-047,林靖里
6400800-048,朝陽里
6400800-049,福隆里
6400800-050,福祥里
6400800-051,福海里
6400800-052,福康里
6400800-053,福人里
6400800-054,福地里
6400800-055,福居里
6400800-056,福東里
6400800-057,福西里
6400800-058,永康里
6400800-059,正文里
6400800-060,正言里
6400800-061,正大里
6400800-062,五福里
6400800-063,正心里
6400800-064,正道里
6400800-065,正義里
6400800-066,正仁里
6400800-067,文昌里
6400800-068,建軍里
6400800-069,衛武里
6400900-001,草衙里
6400900-002,明孝里
6400900-003,明正里
6400900-004,明義里
6400900-005,仁愛里
6400900-006,德昌里
6400900-007,平等里
6400900-008,平昌里
6400900-009,明禮里
6400900-010,信義里
6400900-011,信德里
6400900-012,明道里
6400900-013,興化里
6400900-014,興仁里
6400900-015,前鎮里
6400900-016,鎮東里
6400900-017,鎮榮里
6400900-018,鎮昌里
6400900-019,鎮海里
6400900-020,鎮陽里
6400900-021,興邦里
6400900-022,鎮中里
6400900-023,鎮北里
6400900-024,忠純里
6400900-025,忠誠里
6400900-028,西山里
6400900-029,民權里
6400900-030,建隆里
6400900-031,振興里
6400900-032,良和里
6400900-033,西甲里
6400900-034,盛興里
6400900-035,盛豐里
6400900-036,興中里
6400900-037,興東里
6400900-038,忠孝里
6400900-039,復國里
6400900-040,竹內里
6400900-041,竹東里
6400900-042,竹南里
6400900-043,竹北里
6400900-044,竹西里
6400900-045,竹中里
6400900-046,瑞竹里
6400900-047,瑞南里
6400900-048,瑞豐里
6400900-049,瑞祥里
6400900-050,瑞東里
6400900-051,瑞和里
6400900-052,瑞平里
6400900-053,瑞隆里
6400900-054,瑞北里
6400900-055,瑞西里
6400900-056,瑞崗里
6400900-057,瑞興里
6400900-058,瑞誠里
6400900-059,瑞文里
6400900-060,瑞華里
6400900-061,瑞昌里
6400900-S01,高雄港
6401000-001,旗下里
6401000-002,永安里
6401000-003,振興里
6401000-004,慈愛里
6401000-005,復興里
6401000-006,中華里
6401000-007,實踐里
6401000-008,北汕里
6401000-009,南汕里
6401000-010,上竹里
6401000-011,中洲里
6401000-012,安順里
6401000-013,中興里
6401000-S01,高雄港
6401100-001,小港里
6401100-002,港口里
6401100-003,港正里
6401100-004,港墘里
6401100-005,港明里
6401100-006,港后里
6401100-007,港南里
6401100-008,港興里
6401100-009,鳳宮里
6401100-010,店鎮里
6401100-011,大苓里
6401100-012,二苓里
6401100-013,三苓里
6401100-014,正苓里
6401100-015,順苓里
6401100-016,六苓里
6401100-017,宏亮里
6401100-018,山東里
6401100-019,青島里
6401100-020,濟南里
6401100-021,泰山里
6401100-022,山明里
6401100-023,高松里
6401100-024,松金里
6401100-025,松山里
6401100-026,大坪里
6401100-027,坪頂里
6401100-028,孔宅里
6401100-029,廈莊里
6401100-030,合作里
6401100-031,桂林里
6401100-032,中厝里
6401100-033,鳳鳴里
6401100-034,龍鳳里
6401100-035,鳳森里
6401100-036,鳳林里
6401100-037,鳳興里
6401100-038,鳳源里
6401100-S01,高雄港
6401200-001,縣口里
6401200-002,成功里
6401200-003,光明里
6401200-004,興中里
6401200-005,南興里
6401200-006,和德里
6401200-007,鳳崗里
6401200-008,中和里
6401200-009,鎮北里
6401200-010,縣衙里
6401200-011,文英里
6401200-012,鎮西里
6401200-013,鎮東里
6401200-014,埤頂里
6401200-015,中正里
6401200-016,鎮南里
6401200-017,老爺里
6401200-018,瑞竹里
6401200-019,忠義里
6401200-020,誠義里
6401200-021,新興里
6401200-022,海光里
6401200-024,忠誠里
6401200-025,新甲里
6401200-026,武漢里
6401200-027,正義里
6401200-028,一甲里
6401200-029,福興里
6401200-030,東門里
6401200-031,瑞興里
6401200-032,天興里
6401200-033,新強里
6401200-034,國泰里
6401200-035,鳳東里
6401200-036,新富里
6401200-037,國光里
6401200-038,國隆里
6401200-039,文德里
6401200-040,過埤里
6401200-041,曹公里
6401200-042,興仁里
6401200-043,五福里
6401200-044,忠孝里
6401200-045,生明里
6401200-046,和興里
6401200-047,協和里
6401200-048,文山里
6401200-049,福誠里
6401200-050,誠德里
6401200-051,三民里
6401200-053,北門里
6401200-054,富甲里
6401200-055,南成里
6401200-056,文華里
6401200-057,大德里
6401200-058,武松里
6401200-059,文衡里
6401200-060,文福里
6401200-061,誠信里
6401200-062,誠智里
6401200-063,國富里
6401200-064,武慶里
6401200-065,海洋里
6401200-066,新武里
6401200-067,新樂里
6401200-068,新泰里
6401200-069,中崙里
6401200-070,中榮里
6401200-071,中民里
6401200-072,二甲里
6401200-073,龍成里
6401200-074,富榮里
6401200-075,善美里
6401200-076,南和里
6401200-077,福祥里
6401200-078,保安里
6401300-001,東林里
6401300-002,林園里
6401300-003,溪州里
6401300-004,潭頭里
6401300-005,中厝里
6401300-006,中門里
6401300-007,頂厝里
6401300-008,港埔里
6401300-009,西溪里
6401300-010,港嘴里
6401300-011,北汕里
6401300-012,林內里
6401300-013,王公里
6401300-014,林家里
6401300-015,龔厝里
6401300-016,鳳芸里
6401300-017,中芸里
6401300-018,東汕里
6401300-019,西汕里
6401300-020,仁愛里
6401300-021,文賢里
6401300-022,廣應里
6401300-023,五福里
6401300-024,中汕里
6401400-001,拷潭里
6401400-002,內坑里
6401400-003,大寮里
6401400-004,上寮里
6401400-005,三隆里
6401400-006,琉球里
6401400-007,翁園里
6401400-008,前庄里
6401400-009,中庄里
6401400-010,後庄里
6401400-011,義仁里
6401400-012,新厝里
6401400-013,過溪里
6401400-014,潮寮里
6401400-015,會結里
6401400-016,會社里
6401400-017,山頂里
6401400-018,忠義里
6401400-019,永芳里
6401400-020,義和里
6401400-021,溪寮里
6401400-022,江山里
6401400-023,昭明里
6401400-024,光武里
6401400-025,中興里
6401500-001,竹寮里
6401500-002,九曲里
6401500-003,久堂里
6401500-004,水安里
6401500-005,水寮里
6401500-006,檨腳里
6401500-007,興山里
6401500-008,和山里
6401500-009,姑山里
6401500-010,大坑里
6401500-011,井腳里
6401500-012,小坪里
6401500-013,龍目里
6401500-014,大樹里
6401500-015,三和里
6401500-016,溪埔里
6401500-017,興田里
6401500-018,統嶺里
6401600-001,嘉誠里
6401600-002,保社里
6401600-003,大社里
6401600-004,翠屏里
6401600-005,三奶里
6401600-006,觀音里
6401600-007,神農里
6401600-008,中里里
6401600-009,保安里
6401700-001,大灣里
6401700-002,灣內里
6401700-003,考潭里
6401700-004,烏林里
6401700-005,仁福里
6401700-006,仁武里
6401700-007,文武里
6401700-008,竹後里
6401700-009,八卦里
6401700-010,高楠里
6401700-011,後安里
6401700-012,中華里
6401700-013,五和里
6401700-014,仁和里
6401700-015,赤山里
6401700-016,仁慈里
6401800-001,鳥松里
6401800-002,夢裡里
6401800-003,大華里
6401800-004,坔埔里
6401800-005,仁美里
6401800-006,大竹里
6401800-007,華美里
6401900-001,平安里
6401900-002,岡山里
6401900-003,壽天里
6401900-004,維仁里
6401900-005,後紅里
6401900-006,大遼里
6401900-007,忠孝里
6401900-008,和平里
6401900-009,前峰里
6401900-010,劉厝里
6401900-011,協和里
6401900-012,後協里
6401900-013,信義里
6401900-014,潭底里
6401900-015,三和里
6401900-016,仁壽里
6401900-017,碧紅里
6401900-018,程香里
6401900-019,竹圍里
6401900-020,台上里
6401900-021,灣裡里
6401900-022,白米里
6401900-023,石潭里
6401900-024,福興里
6401900-025,本洲里
6401900-026,嘉興里
6401900-027,嘉峰里
6401900-028,華崗里
6401900-029,大莊里
6401900-030,協榮里
6401900-031,為隨里
6401900-032,壽峰里
6401900-033,仁義里
6401900-S01,軍事用地
6402000-001,橋頭里
6402000-002,橋南里
6402000-003,仕隆里
6402000-004,仕豐里
6402000-005,芋寮里
6402000-006,東林里
6402000-007,西林里
6402000-008,白樹里
6402000-009,筆秀里
6402000-010,新莊里
6402000-011,甲北里
6402000-012,甲南里
6402000-013,頂鹽里
6402000-014,中崎里
6402000-015,仕和里
6402000-016,德松里
6402000-017,三德里
6402100-001,尖山里
6402100-002,瓊林里
6402100-003,安招里
6402100-004,角宿里
6402100-005,鳳雄里
6402100-006,金山里
6402100-007,東燕里
6402100-008,南燕里
6402100-009,西燕里
6402100-010,橫山里
6402100-011,深水里
6402200-001,鹿埔里
6402200-002,南安里
6402200-003,大同里
6402200-004,田寮里
6402200-005,七星里
6402200-006,崇德里
6402200-007,西德里
6402200-008,三和里
6402200-009,古亭里
6402200-010,新興里
6402300-001,石安里
6402300-002,中路里
6402300-003,峯山里
6402300-004,港後里
6402300-005,崗山里
6402300-006,阿蓮里
6402300-007,清蓮里
6402300-008,和蓮里
6402300-009,青旗里
6402300-010,復安里
6402300-011,玉庫里
6402300-012,南蓮里
6402400-001,竹滬里
6402400-002,頂寮里
6402400-003,新達里
6402400-004,後鄉里
6402400-005,北嶺里
6402400-006,社西里
6402400-007,甲北里
6402400-008,甲南里
6402400-009,下坑里
6402400-010,竹園里
6402400-011,竹東里
6402400-012,竹西里
6402400-013,文北里
6402400-014,文南里
6402400-015,三爺里
6402400-016,鴨寮里
6402400-017,社東里
6402400-018,社中里
6402400-019,竹南里
6402400-020,社南里
6402500-001,海山里
6402500-002,劉家里
6402500-003,太爺里
6402500-004,公舘里
6402500-005,葉厝里
6402500-006,大湖里
6402500-007,田尾里
6402500-008,湖內里
6402500-009,海埔里
6402500-010,文賢里
6402500-011,中賢里
6402500-012,逸賢里
6402500-013,忠興里
6402500-014,湖東里
6402600-001,福德里
6402600-002,萬福里
6402600-003,白雲里
6402600-004,嘉賜里
6402600-005,嘉安里
6402600-006,嘉定里
6402600-007,保定里
6402600-008,光定里
6402600-009,大定里
6402600-010,吉定里
6402600-011,嘉樂里
6402600-012,嘉泰里
6402600-013,嘉福里
6402600-014,和協里
6402600-015,崎漏里
6402700-001,永安里
6402700-002,永華里
6402700-003,新港里
6402700-004,鹽田里
6402700-005,保寧里
6402700-006,維新里
6402800-001,光和里
6402800-002,彌靖里
6402800-003,彌仁里
6402800-004,彌壽里
6402800-005,彌陀里
6402800-006,舊港里
6402800-007,文安里
6402800-008,鹽埕里
6402800-009,過港里
6402800-010,海尾里
6402800-011,漯底里
6402800-012,南寮里
6402900-001,梓信里
6402900-002,梓義里
6402900-003,梓和里
6402900-004,梓平里
6402900-005,中崙里
6402900-006,赤崁里
6402900-007,禮蚵里
6402900-008,智蚵里
6402900-009,信蚵里
6402900-010,同安里
6402900-011,大舍里
6402900-012,赤東里
6402900-013,赤西里
6402900-014,茄苳里
6402900-015,典寶里
6403000-001,太平里
6403000-002,大德里
6403000-003,湄洲里
6403000-004,圓富里
6403000-005,中正里
6403000-006,大林里
6403000-007,上洲里
6403000-008,新光里
6403000-009,南勝里
6403000-010,中寮里
6403000-011,東平里
6403000-012,東昌里
6403000-013,竹峰里
6403000-014,瑞吉里
6403000-015,永和里
6403000-016,三協里
6403000-017,鯤洲里
6403000-018,大山里
6403000-019,中洲里
6403000-020,南洲里
6403000-021,廣福里
6403100-001,福安里
6403100-002,合和里
6403100-003,祿興里
6403100-004,中壇里
6403100-005,德興里
6403100-006,龍山里
6403100-007,獅山里
6403100-008,龍肚里
6403100-009,廣德里
6403100-010,興隆里
6403100-011,中圳里
6403100-012,東門里
6403100-013,泰安里
6403100-014,瀰濃里
6403100-015,清水里
6403100-016,吉洋里
6403100-017,吉和里
6403100-018,吉東里
6403100-019,廣林里
6403200-001,新威里
6403200-002,新興里
6403200-003,新寮里
6403200-004,新發里
6403200-005,荖濃里
6403200-006,六龜里
6403200-007,義寶里
6403200-008,興龍里
6403200-009,中興里
6403200-010,寶來里
6403200-011,文武里
6403200-012,大津里
6403300-001,東安里
6403300-002,西安里
6403300-003,和安里
6403300-004,大田里
6403300-005,寶隆里
6403300-006,關山里
6403300-007,小林里
6403400-001,杉林里
6403400-002,木梓里
6403400-003,集來里
6403400-004,新庄里
6403400-005,上平里
6403400-006,月眉里
6403400-007,月美里
6403400-008,大愛里
6403500-001,溝坪里
6403500-002,金竹里
6403500-003,永富里
6403500-004,永吉里
6403500-005,永興里
6403500-006,石坑里
6403500-007,內門里
6403500-008,內豊里
6403500-009,觀亭里
6403500-010,中埔里
6403500-011,內東里
6403500-012,內南里
6403500-013,東埔里
6403500-014,三平里
6403500-015,木柵里
6403500-016,內興里
6403500-017,瑞山里
6403500-018,光興里
6403600-001,茂林里
6403600-002,萬山里
6403600-003,多納里
6403700-001,桃源里
6403700-002,寶山里
6403700-003,建山里
6403700-004,高中里
6403700-005,勤和里
6403700-006,復興里
6403700-007,拉芙蘭里
6403700-008,梅山里
6403800-001,達卡努瓦里
6403800-002,瑪雅里
6403800-003,南沙魯里
6500100-001,留侯里
6500100-002,流芳里
